Index,Values
PHY401154,15426
PHY370946,15427
PHY344720,15428
PHY349639,15429
PHY379083,15430
PHY393451,15431
PHY400010,15432
PHY361455,15433
PHY356529,15434
PHY408380,15435
PHY357572,15436
PHY314239,15437
PHY373267,15438
PHY339640,15439
PHY315592,15440
PHY371555,15441
PHY337711,15442
PHY319542,15443
PHY359914,15444
PHY336903,15445
PHY429460,15446
PHY316763,15447
PHY313375,15448
PHY364869,15449
PHY377550,15450
PHY360888,15451
PHY417622,15452
PHY347433,15453
PHY413957,15454
PHY362377,15455
PHY390351,15456
PHY398647,15457
PHY418364,15458
PHY321918,15459
PHY371406,15460
PHY341660,15461
PHY330483,15462
PHY427522,15463
PHY348626,15464
PHY331155,15465
PHY357468,15466
PHY312795,15467
PHY336223,15468
PHY316094,15469
PHY429066,15470
PHY433041,15471
PHY360686,15472
PHY333826,15473
PHY327467,15474
PHY369031,15475
PHY325367,15476
PHY334362,15477
PHY407150,15478
PHY429689,15479
PHY377289,15480
PHY324571,15481
PHY350636,15482
PHY419313,15483
PHY314661,15484
PHY395848,15485
PHY352089,15486
PHY409180,15487
PHY363768,15488
PHY330730,15489
PHY373584,15490
PHY393270,15491
PHY313305,15492
PHY353674,15493
PHY358590,15494
PHY340559,15495
PHY428516,15496
PHY333880,15497
PHY316951,15498
PHY392485,15499
PHY323430,15500
PHY419354,15501
PHY369681,15502
PHY420092,15503
PHY372054,15504
PHY385528,15505
PHY409852,15506
PHY386940,15507
PHY373108,15508
PHY387657,15509
PHY432268,15510
PHY357323,15511
PHY428925,15512
PHY379149,15513
PHY399780,15514
PHY342909,15515
PHY395423,15516
PHY399754,15517
PHY412118,15518
PHY382727,15519
PHY358396,15520
PHY399994,15521
PHY324521,15522
PHY429492,15523
PHY381828,15524
PHY382563,15525
PHY311695,15526
PHY373698,15527
PHY356628,15528
PHY426500,15529
PHY345630,15530
PHY376305,15531
PHY324635,15532
PHY421049,15533
PHY380746,15534
PHY380442,15535
PHY381749,15536
PHY411728,15537
PHY427821,15538
PHY379629,15539
PHY414220,15540
PHY395100,15541
PHY360781,15542
PHY417598,15543
PHY406904,15544
PHY346366,15545
PHY416665,15546
PHY312953,15547
PHY317310,15548
PHY360697,15549
PHY411102,15550
PHY341065,15551
PHY410769,15552
PHY382429,15553
PHY410845,15554
PHY315030,15555
PHY342722,15556
PHY348792,15557
PHY343044,15558
PHY384168,15559
PHY353784,15560
PHY410665,15561
PHY380131,15562
PHY404849,15563
PHY397255,15564
PHY433266,15565
PHY406428,15566
PHY328715,15567
PHY376949,15568
PHY332738,15569
PHY363889,15570
PHY360694,15571
PHY322979,15572
PHY366631,15573
PHY373072,15574
PHY360468,15575
PHY393343,15576
PHY313548,15577
PHY415422,15578
PHY391797,15579
PHY388520,15580
PHY411375,15581
PHY370544,15582
PHY394204,15583
PHY370822,15584
PHY370527,15585
PHY343244,15586
PHY314048,15587
PHY377761,15588
PHY429578,15589
PHY379351,15590
PHY369172,15591
PHY423601,15592
PHY376909,15593
PHY381023,15594
PHY311893,15595
PHY434154,15596
PHY326740,15597
PHY326595,15598
PHY394325,15599
PHY318550,15600
PHY346998,15601
PHY320515,15602
PHY353216,15603
PHY374346,15604
PHY384587,15605
PHY385117,15606
PHY409850,15607
PHY426464,15608
PHY362767,15609
PHY348360,15610
PHY352355,15611
PHY426647,15612
PHY416038,15613
PHY322381,15614
PHY413644,15615
PHY392064,15616
PHY377696,15617
PHY383290,15618
PHY352109,15619
PHY379017,15620
PHY348102,15621
PHY328807,15622
PHY399601,15623
PHY338748,15624
PHY401962,15625
PHY347057,15626
PHY326417,15627
PHY389108,15628
PHY381540,15629
PHY359724,15630
PHY348873,15631
PHY345413,15632
PHY336701,15633
PHY347403,15634
PHY364985,15635
PHY339428,15636
PHY371641,15637
PHY324143,15638
PHY352811,15639
PHY418456,15640
PHY429705,15641
PHY356421,15642
PHY427188,15643
PHY385505,15644
PHY423402,15645
PHY407937,15646
PHY321172,15647
PHY314734,15648
PHY417942,15649
PHY421470,15650
PHY341178,15651
PHY338995,15652
PHY379715,15653
PHY358918,15654
PHY413309,15655
PHY418852,15656
PHY399690,15657
PHY388267,15658
PHY390537,15659
PHY352621,15660
PHY317738,15661
PHY343902,15662
PHY380804,15663
PHY407913,15664
PHY432799,15665
PHY365185,15666
PHY332903,15667
PHY351576,15668
PHY318255,15669
PHY414469,15670
PHY319297,15671
PHY314377,15672
PHY351409,15673
PHY336151,15674
PHY315425,15675
PHY317652,15676
PHY356822,15677
PHY319856,15678
PHY433309,15679
PHY337876,15680
PHY326881,15681
PHY314312,15682
PHY351036,15683
PHY318563,15684
PHY403110,15685
PHY376356,15686
PHY407882,15687
PHY381936,15688
PHY365959,15689
PHY355917,15690
PHY417698,15691
PHY380329,15692
PHY372892,15693
PHY397056,15694
PHY360934,15695
PHY332766,15696
PHY416935,15697
PHY333482,15698
PHY412328,15699
PHY427875,15700
PHY392195,15701
PHY412204,15702
PHY407692,15703
PHY352965,15704
PHY330632,15705
PHY347206,15706
PHY387750,15707
PHY426215,15708
PHY388495,15709
PHY417000,15710
PHY390433,15711
PHY329816,15712
PHY312600,15713
PHY368608,15714
PHY345263,15715
PHY402869,15716
PHY314145,15717
PHY318270,15718
PHY333664,15719
PHY413560,15720
PHY339473,15721
PHY313744,15722
PHY352471,15723
PHY341497,15724
PHY354137,15725
PHY430078,15726
PHY325613,15727
PHY375410,15728
PHY350611,15729
PHY378655,15730
PHY369537,15731
PHY411603,15732
PHY354572,15733
PHY381937,15734
PHY377886,15735
PHY399764,15736
PHY418841,15737
PHY331940,15738
PHY397390,15739
PHY319042,15740
PHY312772,15741
PHY418482,15742
PHY382050,15743
PHY328895,15744
PHY380889,15745
PHY370101,15746
PHY369947,15747
PHY376377,15748
PHY414016,15749
PHY431303,15750
PHY416128,15751
PHY338807,15752
PHY397660,15753
PHY356534,15754
PHY419582,15755
PHY352483,15756
PHY326506,15757
PHY337670,15758
PHY413694,15759
PHY337745,15760
PHY359482,15761
PHY353508,15762
PHY370010,15763
PHY364489,15764
PHY433169,15765
PHY387093,15766
PHY399565,15767
PHY336733,15768
PHY367361,15769
PHY376115,15770
PHY362161,15771
PHY399188,15772
PHY427820,15773
PHY389280,15774
PHY342802,15775
PHY362576,15776
PHY350774,15777
PHY350248,15778
PHY323310,15779
PHY337875,15780
PHY361286,15781
PHY319114,15782
PHY375733,15783
PHY324599,15784
PHY419697,15785
PHY356434,15786
PHY343869,15787
PHY356238,15788
PHY349976,15789
PHY368952,15790
PHY397482,15791
PHY316674,15792
PHY324942,15793
PHY363438,15794
PHY379956,15795
PHY362605,15796
PHY321488,15797
PHY399137,15798
PHY364927,15799
PHY311885,15800
PHY391809,15801
PHY347045,15802
PHY395378,15803
PHY432461,15804
PHY357747,15805
PHY408240,15806
PHY422130,15807
PHY362394,15808
PHY341620,15809
PHY430818,15810
PHY409847,15811
PHY334178,15812
PHY347552,15813
PHY355672,15814
PHY359960,15815
PHY343498,15816
PHY332419,15817
PHY372894,15818
PHY403186,15819
PHY376608,15820
PHY407033,15821
PHY380725,15822
PHY387943,15823
PHY389210,15824
PHY403794,15825
PHY364700,15826
PHY374117,15827
PHY419202,15828
PHY355200,15829
PHY375446,15830
PHY375149,15831
PHY337143,15832
PHY352993,15833
PHY424858,15834
PHY395429,15835
PHY374863,15836
PHY363505,15837
PHY384240,15838
PHY411907,15839
PHY346516,15840
PHY396928,15841
PHY428622,15842
PHY374638,15843
PHY322327,15844
PHY329409,15845
PHY334309,15846
PHY312051,15847
PHY420156,15848
PHY353263,15849
PHY339761,15850
PHY404189,15851
PHY317914,15852
PHY386842,15853
PHY419339,15854
PHY342668,15855
PHY397947,15856
PHY431581,15857
PHY391741,15858
PHY367140,15859
PHY338130,15860
PHY368346,15861
PHY337073,15862
PHY346340,15863
PHY403575,15864
PHY329075,15865
PHY329190,15866
PHY325450,15867
PHY344629,15868
PHY364675,15869
PHY314339,15870
PHY420239,15871
PHY352650,15872
PHY419040,15873
PHY339515,15874
PHY405797,15875
PHY409919,15876
PHY412367,15877
PHY366843,15878
PHY359019,15879
PHY349587,15880
PHY321660,15881
PHY420908,15882
PHY318043,15883
PHY427810,15884
PHY379896,15885
PHY342258,15886
PHY343160,15887
PHY389196,15888
PHY423312,15889
PHY377154,15890
PHY426041,15891
PHY427263,15892
PHY413113,15893
PHY399279,15894
PHY418177,15895
PHY368879,15896
PHY328268,15897
PHY329129,15898
PHY423501,15899
PHY332624,15900
PHY372112,15901
PHY371032,15902
PHY360519,15903
PHY406206,15904
PHY405143,15905
PHY328033,15906
PHY407832,15907
PHY419001,15908
PHY371335,15909
PHY340225,15910
PHY397915,15911
PHY359828,15912
PHY388270,15913
PHY349118,15914
PHY322913,15915
PHY345972,15916
PHY371330,15917
PHY409140,15918
PHY328614,15919
PHY356511,15920
PHY338173,15921
PHY431193,15922
PHY325571,15923
PHY318875,15924
PHY407445,15925
PHY378199,15926
PHY384399,15927
PHY389437,15928
PHY361907,15929
PHY384375,15930
PHY412030,15931
PHY324815,15932
PHY338935,15933
PHY413158,15934
PHY388462,15935
PHY430512,15936
PHY353209,15937
PHY432652,15938
PHY384679,15939
PHY427702,15940
PHY342965,15941
PHY393987,15942
PHY417278,15943
PHY312027,15944
PHY370139,15945
PHY354138,15946
PHY388222,15947
PHY407860,15948
PHY330884,15949
PHY314308,15950
PHY388054,15951
PHY420035,15952
PHY431274,15953
PHY350231,15954
PHY409560,15955
PHY323744,15956
PHY327553,15957
PHY324271,15958
PHY311588,15959
PHY389986,15960
PHY396801,15961
PHY411814,15962
PHY428695,15963
PHY355112,15964
PHY338548,15965
PHY316335,15966
PHY429603,15967
PHY425848,15968
PHY379888,15969
PHY354486,15970
PHY311859,15971
PHY361254,15972
PHY397299,15973
PHY366585,15974
PHY348505,15975
PHY388961,15976
PHY358465,15977
PHY391159,15978
PHY357857,15979
PHY425139,15980
PHY389305,15981
PHY405463,15982
PHY426899,15983
PHY397226,15984
PHY341305,15985
PHY412700,15986
PHY354741,15987
PHY370768,15988
PHY376238,15989
PHY356474,15990
PHY382182,15991
PHY408187,15992
PHY349362,15993
PHY382537,15994
PHY398916,15995
PHY338513,15996
PHY402547,15997
PHY403869,15998
PHY397132,15999
PHY418891,16000
PHY365744,16001
PHY334134,16002
PHY383468,16003
PHY354481,16004
PHY409742,16005
PHY331083,16006
PHY356538,16007
PHY332722,16008
PHY345489,16009
PHY423297,16010
PHY357539,16011
PHY415192,16012
PHY401634,16013
PHY423688,16014
PHY313953,16015
PHY359504,16016
PHY433179,16017
PHY371974,16018
PHY405164,16019
PHY358749,16020
PHY321229,16021
PHY382928,16022
PHY315539,16023
PHY363104,16024
PHY364626,16025
PHY420364,16026
PHY354593,16027
PHY331240,16028
PHY407204,16029
PHY319755,16030
PHY374989,16031
PHY433898,16032
PHY342067,16033
PHY334225,16034
PHY327859,16035
PHY371422,16036
PHY356156,16037
PHY372911,16038
PHY406877,16039
PHY392134,16040
PHY366766,16041
PHY360672,16042
PHY339065,16043
PHY375092,16044
PHY373028,16045
PHY394853,16046
PHY362609,16047
PHY313350,16048
PHY432045,16049
PHY404232,16050
PHY377812,16051
PHY373308,16052
PHY324396,16053
PHY385630,16054
PHY331613,16055
PHY363354,16056
PHY413683,16057
PHY330360,16058
PHY421948,16059
PHY346330,16060
PHY417866,16061
PHY333793,16062
PHY367370,16063
PHY348900,16064
PHY317829,16065
PHY317104,16066
PHY330535,16067
PHY387872,16068
PHY364746,16069
PHY358513,16070
PHY397651,16071
PHY433912,16072
PHY368151,16073
PHY379706,16074
PHY356046,16075
PHY418934,16076
PHY416034,16077
PHY407164,16078
PHY423769,16079
PHY338420,16080
PHY327309,16081
PHY369160,16082
PHY428447,16083
PHY380393,16084
PHY318383,16085
PHY391224,16086
PHY370241,16087
PHY326122,16088
PHY354157,16089
PHY413719,16090
PHY422431,16091
PHY327062,16092
PHY324253,16093
PHY322351,16094
PHY405491,16095
PHY356012,16096
PHY374689,16097
PHY321364,16098
PHY424839,16099
PHY323642,16100
PHY411260,16101
PHY332338,16102
PHY412654,16103
PHY417188,16104
PHY428420,16105
PHY340956,16106
PHY345548,16107
PHY390803,16108
PHY424874,16109
PHY323636,16110
PHY360051,16111
PHY428994,16112
PHY319869,16113
PHY364471,16114
PHY371735,16115
PHY331360,16116
PHY334242,16117
PHY407978,16118
PHY384583,16119
PHY407553,16120
PHY416500,16121
PHY410052,16122
PHY383830,16123
PHY429955,16124
PHY412137,16125
PHY383298,16126
PHY393135,16127
PHY424217,16128
PHY313607,16129
PHY414234,16130
PHY327212,16131
PHY432285,16132
PHY363689,16133
PHY316535,16134
PHY378003,16135
PHY316859,16136
PHY399264,16137
PHY330261,16138
PHY337805,16139
PHY415977,16140
PHY391766,16141
PHY359130,16142
PHY320804,16143
PHY365957,16144
PHY399467,16145
PHY321381,16146
PHY316646,16147
PHY401620,16148
PHY346716,16149
PHY374095,16150
PHY346977,16151
PHY354546,16152
PHY329407,16153
PHY359368,16154
PHY388483,16155
PHY394805,16156
PHY411454,16157
PHY429216,16158
PHY421430,16159
PHY389916,16160
PHY413909,16161
PHY347706,16162
PHY380572,16163
PHY350603,16164
PHY312520,16165
PHY361274,16166
PHY424924,16167
PHY356502,16168
PHY419294,16169
PHY370095,16170
PHY331468,16171
PHY369958,16172
PHY433484,16173
PHY362843,16174
PHY414740,16175
PHY318680,16176
PHY393868,16177
PHY374753,16178
PHY367395,16179
PHY369634,16180
PHY327589,16181
PHY335803,16182
PHY369074,16183
PHY386421,16184
PHY344567,16185
PHY417046,16186
PHY318625,16187
PHY429358,16188
PHY433211,16189
PHY377263,16190
PHY403698,16191
PHY322018,16192
PHY392591,16193
PHY361961,16194
PHY371273,16195
PHY347839,16196
PHY433467,16197
PHY362564,16198
PHY384588,16199
PHY405886,16200
PHY412533,16201
PHY406955,16202
PHY408167,16203
PHY398412,16204
PHY370630,16205
PHY378141,16206
PHY374390,16207
PHY336880,16208
PHY390713,16209
PHY339785,16210
PHY389608,16211
PHY425740,16212
PHY370751,16213
PHY333019,16214
PHY368352,16215
PHY430456,16216
PHY423076,16217
PHY414650,16218
PHY424028,16219
PHY341839,16220
PHY427378,16221
PHY415557,16222
PHY363691,16223
PHY362090,16224
PHY403302,16225
PHY348906,16226
PHY418127,16227
PHY327532,16228
PHY404045,16229
PHY352613,16230
PHY402755,16231
PHY382466,16232
PHY316890,16233
PHY364325,16234
PHY418813,16235
PHY321494,16236
PHY393690,16237
PHY433164,16238
PHY398606,16239
PHY388978,16240
PHY322748,16241
PHY401829,16242
PHY321671,16243
PHY410743,16244
PHY396179,16245
PHY378390,16246
PHY405924,16247
PHY401757,16248
PHY414195,16249
PHY381287,16250
PHY388744,16251
PHY367887,16252
PHY316765,16253
PHY316731,16254
PHY360470,16255
PHY413316,16256
PHY359551,16257
PHY379943,16258
PHY431086,16259
PHY410139,16260
PHY410212,16261
PHY367213,16262
PHY429068,16263
PHY388091,16264
PHY386531,16265
PHY402999,16266
PHY394658,16267
PHY358769,16268
PHY351297,16269
PHY317314,16270
PHY377510,16271
PHY355615,16272
PHY354169,16273
PHY432408,16274
PHY395717,16275
PHY432609,16276
PHY357675,16277
PHY352205,16278
PHY425927,16279
PHY418169,16280
PHY346710,16281
PHY334521,16282
PHY363237,16283
PHY397713,16284
PHY370589,16285
PHY390332,16286
PHY332878,16287
PHY398937,16288
PHY325600,16289
PHY393921,16290
PHY352383,16291
PHY426372,16292
PHY357015,16293
PHY413745,16294
PHY348605,16295
PHY319753,16296
PHY427330,16297
PHY430379,16298
PHY388797,16299
PHY376439,16300
PHY389270,16301
PHY311456,16302
PHY431767,16303
PHY316380,16304
PHY361037,16305
PHY337281,16306
PHY372226,16307
PHY319357,16308
PHY374996,16309
PHY399522,16310
PHY366656,16311
PHY325274,16312
PHY430358,16313
PHY322834,16314
PHY409097,16315
PHY341755,16316
PHY351841,16317
PHY338300,16318
PHY394054,16319
PHY314724,16320
PHY380891,16321
PHY383971,16322
PHY376090,16323
PHY358330,16324
PHY407633,16325
PHY399755,16326
PHY364560,16327
PHY346546,16328
PHY396315,16329
PHY423122,16330
PHY329973,16331
PHY401231,16332
PHY323566,16333
PHY383782,16334
PHY387038,16335
PHY343169,16336
PHY320769,16337
PHY425988,16338
PHY344755,16339
PHY333875,16340
PHY371193,16341
PHY431319,16342
PHY412938,16343
PHY370628,16344
PHY374430,16345
PHY348220,16346
PHY379144,16347
PHY386558,16348
PHY341625,16349
PHY348342,16350
PHY325564,16351
PHY420416,16352
PHY370343,16353
PHY409151,16354
PHY393586,16355
PHY386634,16356
PHY335226,16357
PHY359517,16358
PHY334396,16359
PHY311626,16360
PHY353850,16361
PHY332240,16362
PHY369294,16363
PHY421184,16364
PHY346563,16365
PHY409567,16366
PHY359936,16367
PHY380623,16368
PHY374884,16369
PHY404024,16370
PHY388016,16371
PHY320883,16372
PHY415784,16373
PHY335504,16374
PHY355994,16375
PHY342184,16376
PHY340385,16377
PHY349011,16378
PHY360100,16379
PHY393203,16380
PHY374437,16381
PHY399095,16382
PHY341933,16383
PHY402382,16384
PHY397923,16385
PHY409328,16386
PHY391927,16387
PHY384051,16388
PHY315736,16389
PHY380222,16390
PHY339153,16391
PHY342171,16392
PHY340316,16393
PHY394929,16394
PHY372419,16395
PHY333137,16396
PHY371903,16397
PHY387476,16398
PHY351277,16399
PHY346789,16400
PHY408183,16401
PHY416023,16402
PHY351367,16403
PHY324715,16404
PHY381076,16405
PHY368639,16406
PHY354042,16407
PHY390172,16408
PHY381622,16409
PHY317941,16410
PHY381091,16411
PHY370773,16412
PHY389155,16413
PHY420084,16414
PHY406394,16415
PHY429372,16416
PHY333144,16417
PHY369579,16418
PHY356292,16419
PHY405210,16420
PHY339817,16421
PHY322720,16422
PHY399562,16423
PHY342395,16424
PHY337123,16425
PHY379451,16426
PHY360231,16427
PHY373019,16428
PHY396717,16429
PHY332752,16430
PHY333856,16431
PHY383665,16432
PHY368666,16433
PHY366891,16434
PHY374576,16435
PHY368530,16436
PHY391744,16437
PHY368464,16438
PHY324344,16439
PHY362066,16440
PHY353832,16441
PHY358183,16442
PHY431413,16443
PHY425174,16444
PHY353889,16445
PHY412360,16446
PHY341410,16447
PHY405195,16448
PHY381758,16449
PHY392163,16450
PHY329739,16451
PHY312907,16452
PHY318114,16453
PHY430037,16454
PHY419116,16455
PHY339296,16456
PHY344592,16457
PHY358633,16458
PHY387817,16459
PHY416486,16460
PHY375627,16461
PHY386621,16462
PHY426409,16463
PHY322122,16464
PHY385601,16465
PHY344553,16466
PHY396108,16467
PHY364887,16468
PHY343064,16469
PHY385387,16470
PHY322697,16471
PHY394871,16472
PHY346009,16473
PHY414869,16474
PHY313284,16475
PHY317111,16476
PHY398688,16477
PHY397373,16478
PHY403854,16479
PHY330623,16480
PHY406694,16481
PHY362747,16482
PHY405787,16483
PHY381161,16484
PHY343367,16485
PHY316824,16486
PHY414712,16487
PHY321528,16488
PHY401495,16489
PHY318085,16490
PHY325388,16491
PHY396015,16492
PHY394460,16493
PHY372935,16494
PHY403743,16495
PHY423628,16496
PHY375377,16497
PHY311591,16498
PHY374190,16499
PHY314923,16500
PHY426741,16501
PHY433505,16502
PHY325919,16503
PHY342847,16504
PHY426725,16505
PHY325687,16506
PHY340071,16507
PHY376468,16508
PHY411342,16509
PHY336776,16510
PHY408520,16511
PHY363439,16512
PHY336330,16513
PHY399918,16514
PHY348448,16515
PHY375887,16516
PHY373679,16517
PHY349527,16518
PHY314823,16519
PHY406005,16520
PHY397108,16521
PHY318094,16522
PHY400715,16523
PHY356512,16524
PHY364519,16525
PHY383342,16526
PHY334277,16527
PHY395594,16528
PHY393323,16529
PHY416410,16530
PHY318531,16531
PHY402045,16532
PHY363504,16533
PHY340529,16534
PHY366488,16535
PHY329585,16536
PHY399172,16537
PHY381199,16538
PHY325284,16539
PHY387827,16540
PHY363609,16541
PHY321338,16542
PHY365427,16543
PHY369101,16544
PHY340937,16545
PHY331727,16546
PHY331238,16547
PHY319180,16548
PHY395125,16549
PHY398552,16550
PHY312440,16551
PHY410538,16552
PHY386085,16553
PHY389849,16554
PHY375748,16555
PHY359413,16556
PHY384584,16557
PHY403168,16558
PHY428777,16559
PHY340048,16560
PHY431385,16561
PHY320838,16562
PHY360190,16563
PHY355894,16564
PHY346612,16565
PHY375262,16566
PHY410936,16567
PHY429415,16568
PHY345541,16569
PHY337117,16570
PHY352521,16571
PHY382931,16572
PHY365591,16573
PHY345690,16574
PHY413307,16575
PHY341014,16576
PHY362229,16577
PHY406096,16578
PHY389454,16579
PHY409804,16580
PHY324305,16581
PHY401159,16582
PHY326263,16583
PHY333408,16584
PHY426724,16585
PHY332463,16586
PHY329142,16587
PHY358896,16588
PHY388805,16589
PHY375173,16590
PHY320778,16591
PHY413073,16592
PHY311768,16593
PHY396427,16594
PHY412108,16595
PHY376070,16596
PHY427201,16597
PHY350709,16598
PHY380942,16599
PHY396595,16600
PHY311808,16601
PHY407693,16602
PHY395650,16603
PHY360718,16604
PHY428013,16605
PHY407331,16606
PHY337930,16607
PHY412409,16608
PHY341551,16609
PHY325022,16610
PHY342697,16611
PHY326823,16612
PHY376106,16613
PHY359080,16614
PHY368655,16615
PHY423873,16616
PHY395090,16617
PHY385493,16618
PHY330034,16619
PHY393619,16620
PHY331282,16621
PHY326541,16622
PHY312870,16623
PHY349699,16624
PHY327547,16625
PHY325429,16626
PHY385791,16627
PHY364481,16628
PHY415915,16629
PHY344913,16630
PHY368089,16631
PHY397496,16632
PHY427796,16633
PHY356630,16634
PHY403865,16635
PHY333906,16636
PHY354558,16637
PHY351598,16638
PHY411033,16639
PHY426358,16640
PHY424738,16641
PHY363585,16642
PHY353365,16643
PHY396477,16644
PHY352059,16645
PHY433461,16646
PHY428043,16647
PHY325819,16648
PHY420356,16649
PHY332778,16650
PHY423511,16651
PHY325545,16652
PHY410207,16653
PHY433990,16654
PHY369246,16655
PHY432365,16656
PHY387920,16657
PHY394479,16658
PHY373199,16659
PHY322177,16660
PHY406888,16661
PHY406252,16662
PHY430979,16663
PHY428845,16664
PHY423123,16665
PHY370752,16666
PHY312200,16667
PHY374733,16668
PHY356417,16669
PHY352410,16670
PHY318647,16671
PHY392443,16672
PHY389503,16673
PHY367084,16674
PHY337972,16675
PHY333908,16676
PHY389799,16677
PHY388135,16678
PHY317997,16679
PHY319004,16680
PHY376230,16681
PHY354360,16682
PHY347615,16683
PHY428267,16684
PHY311819,16685
PHY402752,16686
PHY428414,16687
PHY419332,16688
PHY328051,16689
PHY349072,16690
PHY430566,16691
PHY336301,16692
PHY430197,16693
PHY385236,16694
PHY388948,16695
PHY396460,16696
PHY342581,16697
PHY394775,16698
PHY329374,16699
PHY329798,16700
PHY316400,16701
PHY345577,16702
PHY339769,16703
PHY323622,16704
PHY432397,16705
PHY362953,16706
PHY347423,16707
PHY424102,16708
PHY327795,16709
PHY403015,16710
PHY348181,16711
PHY401140,16712
PHY323855,16713
PHY321998,16714
PHY367782,16715
PHY357910,16716
PHY354958,16717
PHY328091,16718
PHY326183,16719
PHY361563,16720
PHY351369,16721
PHY423455,16722
PHY423430,16723
PHY352372,16724
PHY422954,16725
PHY325742,16726
PHY349383,16727
PHY359825,16728
PHY369455,16729
PHY418033,16730
PHY382186,16731
PHY390494,16732
PHY356437,16733
PHY311639,16734
PHY374467,16735
PHY355448,16736
PHY393294,16737
PHY406107,16738
PHY392812,16739
PHY375045,16740
PHY419848,16741
PHY430661,16742
PHY316176,16743
PHY363291,16744
PHY392779,16745
PHY411958,16746
PHY353148,16747
PHY380649,16748
PHY378359,16749
PHY352674,16750
PHY420672,16751
PHY336483,16752
PHY397436,16753
PHY385311,16754
PHY402455,16755
PHY396395,16756
PHY368938,16757
PHY316526,16758
PHY329695,16759
PHY353108,16760
PHY314319,16761
PHY341379,16762
PHY416781,16763
PHY362266,16764
PHY327048,16765
PHY353417,16766
PHY363679,16767
PHY354711,16768
PHY326649,16769
PHY430849,16770
PHY405359,16771
PHY329767,16772
PHY361848,16773
PHY396776,16774
PHY404313,16775
PHY394129,16776
PHY315027,16777
PHY413227,16778
PHY423429,16779
PHY405902,16780
PHY311399,16781
PHY364252,16782
PHY423673,16783
PHY322372,16784
PHY395730,16785
PHY359897,16786
PHY359770,16787
PHY431522,16788
PHY430884,16789
PHY350021,16790
PHY377091,16791
PHY347118,16792
PHY408660,16793
PHY358696,16794
PHY363614,16795
PHY322119,16796
PHY324011,16797
PHY407838,16798
PHY363054,16799
PHY347977,16800
PHY423253,16801
PHY358326,16802
PHY391309,16803
PHY346663,16804
PHY361960,16805
PHY402619,16806
PHY389382,16807
PHY398907,16808
PHY349205,16809
PHY331422,16810
PHY318997,16811
PHY350989,16812
PHY426973,16813
PHY329555,16814
PHY419279,16815
PHY366818,16816
PHY398086,16817
PHY353762,16818
PHY393568,16819
PHY372651,16820
PHY344817,16821
PHY358031,16822
PHY328641,16823
PHY433923,16824
PHY339266,16825
PHY349750,16826
PHY411465,16827
PHY343150,16828
PHY388337,16829
PHY361920,16830
PHY422807,16831
PHY414531,16832
PHY363042,16833
PHY356455,16834
PHY420987,16835
PHY433203,16836
PHY419570,16837
PHY364240,16838
PHY396212,16839
PHY370256,16840
PHY397348,16841
PHY351828,16842
PHY365565,16843
PHY394578,16844
PHY406400,16845
PHY380919,16846
PHY364553,16847
PHY385390,16848
PHY403833,16849
PHY410546,16850
PHY411997,16851
PHY412324,16852
PHY318806,16853
PHY405737,16854
PHY359490,16855
PHY317465,16856
PHY423485,16857
PHY422529,16858
PHY339295,16859
PHY373931,16860
PHY352704,16861
PHY357566,16862
PHY359443,16863
PHY349061,16864
PHY311376,16865
PHY384604,16866
PHY325153,16867
PHY387807,16868
PHY336092,16869
PHY355925,16870
PHY388665,16871
PHY362895,16872
PHY321860,16873
PHY372447,16874
PHY362659,16875
PHY401735,16876
PHY431671,16877
PHY420055,16878
PHY318976,16879
PHY363456,16880
PHY344355,16881
PHY394892,16882
PHY357581,16883
PHY365803,16884
PHY402630,16885
PHY400781,16886
PHY421024,16887
PHY388792,16888
PHY399657,16889
PHY320867,16890
PHY347663,16891
PHY393657,16892
PHY412173,16893
PHY409405,16894
PHY318860,16895
PHY371464,16896
PHY361138,16897
PHY351122,16898
PHY377245,16899
PHY421512,16900
PHY339587,16901
PHY317685,16902
PHY367102,16903
PHY401137,16904
PHY420041,16905
PHY364941,16906
PHY334255,16907
PHY372496,16908
PHY422600,16909
PHY342157,16910
PHY341595,16911
PHY324466,16912
PHY408582,16913
PHY360677,16914
PHY347188,16915
PHY370387,16916
PHY311868,16917
PHY357201,16918
PHY415310,16919
PHY371691,16920
PHY364369,16921
PHY331253,16922
PHY403571,16923
PHY406450,16924
PHY342819,16925
PHY368298,16926
PHY385854,16927
PHY340570,16928
PHY419109,16929
PHY349392,16930
PHY394731,16931
PHY386175,16932
PHY424556,16933
PHY334483,16934
PHY353724,16935
PHY427358,16936
PHY406840,16937
PHY427854,16938
PHY361259,16939
PHY408532,16940
PHY418069,16941
PHY329449,16942
PHY396592,16943
PHY311710,16944
PHY358097,16945
PHY378178,16946
PHY323575,16947
PHY359037,16948
PHY428029,16949
PHY388325,16950
PHY370686,16951
PHY349068,16952
PHY413089,16953
PHY355220,16954
PHY365829,16955
PHY418233,16956
PHY416603,16957
PHY392160,16958
PHY380320,16959
PHY376214,16960
PHY388031,16961
PHY370162,16962
PHY363037,16963
PHY336362,16964
PHY394296,16965
PHY345232,16966
PHY413351,16967
PHY369321,16968
PHY391059,16969
PHY373473,16970
PHY315465,16971
PHY394245,16972
PHY344350,16973
PHY329133,16974
PHY317101,16975
PHY367384,16976
PHY399804,16977
PHY339441,16978
PHY347455,16979
